DEVICE;TYPEID;M;N;K;S;GFLOPS;BS;BM;BN;BK;WS;WG;LU;NZ;AL;TB;TC;AP;AA;AB;AC
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;5;30000;1270.7;15;8;1;1;1;-2;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;7;30000;1374.7;30;8;1;14;26;-1;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;9;30000;1541.4;15;8;1;18;26;-1;1;0;0;0;1;0;1;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;13;30000;2761.3;15;26;1;1;26;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;14;30000;2952.5;15;26;1;1;26;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;24;30000;3624.3;15;26;1;1;26;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;25;30000;3811.6;15;26;1;1;26;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;26;30000;1520.6;10;8;1;25;26;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;28;30000;3746.8;15;26;1;1;26;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;32;30000;3827.1;15;26;1;1;26;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;13;45;30000;4038.8;15;26;1;1;26;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;14;13;30000;2930.5;15;26;1;1;26;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;14;14;30000;3144.9;15;26;1;1;26;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;14;25;30000;4038.6;15;26;1;1;26;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;14;26;30000;3695.9;15;26;1;1;26;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;14;32;30000;4094.6;15;26;1;1;26;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;16;5;30000;1490.7;15;26;1;1;1;1;3;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;24;5;30000;2299.1;28;26;1;1;26;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;24;13;30000;3656.4;15;26;1;1;26;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;24;24;30000;4673.8;15;26;1;1;26;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;24;26;30000;4856.9;16;26;1;1;1;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;24;32;30000;5010.6;15;26;1;1;26;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;4;30000;2082.2;50;26;1;18;26;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;5;30000;2305.3;28;26;1;1;26;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;7;30000;1492.0;17;8;1;9;26;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;9;30000;1508.9;13;8;1;25;26;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;13;30000;3763.5;16;26;1;1;26;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;14;30000;3924.6;17;26;1;1;26;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;25;30000;4732.4;16;26;1;1;26;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;26;30000;4746.2;15;26;1;1;26;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;28;30000;1644.3;8;16;1;5;26;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;32;30000;5105.6;15;26;1;1;26;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;25;45;30000;1896.4;1;26;1;15;26;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;4;30000;2123.4;50;26;1;15;26;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;5;30000;2353.8;30;26;1;1;26;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;7;30000;1596.7;17;8;1;23;26;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;9;30000;1678.7;30;8;1;1;26;0;0;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;13;30000;3884.1;17;26;1;1;26;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;14;30000;3986.6;18;26;1;1;26;0;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;24;30000;1854.7;19;26;1;26;1;1;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;25;30000;4924.0;16;26;1;1;26;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;26;30000;5070.5;15;26;1;1;1;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;28;30000;5039.3;15;26;1;1;26;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;32;30000;5189.1;15;26;1;1;1;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;26;45;30000;5231.5;15;26;1;1;26;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;4;30000;2192.7;50;26;1;22;28;0;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;5;30000;2413.8;41;26;1;1;28;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;7;30000;1621.3;13;8;1;26;28;-1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;9;30000;1647.7;17;26;1;2;28;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;13;30000;3971.6;18;26;1;1;28;0;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;25;30000;5144.6;16;26;1;1;28;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;26;30000;5157.2;17;26;1;1;28;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;28;30000;1797.9;6;8;1;10;28;1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;32;30000;5475.1;15;26;1;1;28;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;28;45;30000;5456.5;15;26;1;1;28;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;4;30000;2403.6;50;26;1;8;32;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;5;30000;2637.4;41;26;1;1;32;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;7;30000;1826.1;59;8;1;9;32;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;9;30000;3476.0;25;26;1;9;32;-2;1;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;13;30000;4251.5;25;26;1;1;32;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;14;30000;4245.7;25;26;1;1;32;1;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;24;30000;5727.0;15;26;1;1;32;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;25;30000;5595.2;16;26;1;1;32;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;26;30000;2088.1;7;8;1;9;32;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;28;30000;5878.6;15;26;1;1;32;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;32;30000;5932.0;15;26;1;1;32;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;32;45;30000;6111.6;15;26;1;1;32;0;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;4;30000;2359.1;62;26;1;3;45;-2;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;5;30000;2756.9;54;26;1;1;45;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;7;30000;1717.5;16;8;1;26;45;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;9;30000;3897.7;32;26;1;5;45;0;1;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;13;30000;4457.6;30;26;1;1;45;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;25;30000;4639.3;10;26;1;1;45;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;26;30000;4878.0;30;26;1;1;45;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;28;30000;4745.1;30;26;1;1;45;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;32;30000;1712.3;5;16;1;5;45;0;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;26;45;45;30000;4807.8;30;26;1;1;45;0;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;4;30000;634.5;12;8;1;26;1;-1;1;0;0;0;1;0;2;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;5;30000;805.4;15;8;1;23;28;-2;0;0;1;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;7;30000;985.4;15;8;1;13;28;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;9;30000;1057.9;15;28;1;11;28;-1;0;0;1;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;13;30000;1142.6;15;8;1;9;28;-1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;25;30000;1263.1;15;8;1;15;28;-2;0;0;1;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;26;30000;1252.5;15;8;1;23;28;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;28;30000;1064.8;17;16;1;17;28;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;32;30000;1164.2;15;8;1;10;28;-2;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;4;45;30000;993.4;15;8;1;17;28;-1;4;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;4;30000;792.1;15;16;1;6;28;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;5;30000;877.7;15;8;1;26;28;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;7;30000;1028.5;16;8;1;6;28;-2;0;0;1;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;9;30000;1084.4;16;28;1;17;28;1;0;0;1;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;13;30000;1168.8;15;8;1;27;28;-1;0;0;1;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;25;30000;1221.1;15;8;1;5;28;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;26;30000;1193.3;15;8;1;13;28;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;28;30000;1139.9;15;28;1;11;28;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;32;30000;1136.4;15;8;1;3;28;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;5;45;30000;1030.4;15;28;1;1;28;0;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;4;30000;919.1;15;8;1;13;28;0;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;5;30000;1002.5;16;8;1;22;28;0;4;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;7;30000;1269.3;15;8;1;26;28;1;4;0;0;0;1;0;1;1;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;9;30000;1201.5;16;28;1;21;28;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;13;30000;1283.7;15;28;1;28;28;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;25;30000;1331.2;15;8;1;19;28;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;26;30000;1325.8;15;8;1;26;28;0;-1;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;28;30000;1281.9;15;8;1;8;28;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;32;30000;1188.4;15;28;1;5;28;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;7;45;30000;1069.6;15;28;1;6;28;0;4;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;4;30000;1238.5;15;28;1;8;28;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;5;30000;1022.7;15;8;1;1;28;0;4;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;7;30000;1324.4;17;28;1;25;28;-2;-2;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;9;30000;1166.2;13;8;1;6;28;1;0;0;1;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;13;30000;1240.3;10;8;1;19;28;-1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;25;30000;1314.7;7;8;1;22;28;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;26;30000;1282.5;6;8;1;15;28;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;28;30000;1281.8;4;8;1;20;28;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;32;30000;1275.1;5;8;1;16;28;0;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;9;45;30000;1882.5;15;28;1;1;28;-2;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;4;30000;1482.7;15;28;1;6;28;1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;5;30000;1644.7;15;28;1;28;28;1;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;7;30000;1691.5;15;8;1;22;28;-1;0;0;1;0;1;0;1;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;9;30000;1820.6;15;8;1;7;28;1;0;0;0;0;1;0;1;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;13;30000;2180.9;15;28;1;5;28;0;0;0;1;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;25;30000;1595.2;10;8;1;27;28;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;26;30000;1605.5;10;8;1;9;28;0;0;0;1;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;28;30000;2587.3;15;28;1;1;28;-1;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;32;30000;1501.7;15;16;1;15;28;1;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;13;45;30000;1305.5;15;28;1;8;28;-2;2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;4;30000;1446.3;30;8;1;1;28;0;1;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;5;30000;1455.4;59;8;1;27;28;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;7;30000;1568.1;59;8;1;18;28;-2;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;9;30000;1699.0;15;8;1;1;28;1;3;0;0;0;1;0;2;0;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;13;30000;3469.2;15;28;1;1;28;1;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;25;30000;3261.6;15;28;1;3;28;0;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;26;30000;4994.6;16;28;1;1;28;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;28;30000;2637.6;15;28;1;2;28;-2;0;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;32;30000;3978.5;15;28;1;1;28;0;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;25;45;30000;2413.6;15;28;1;7;28;0;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;4;30000;1749.6;30;8;1;10;28;0;0;0;0;0;1;0;1;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;5;30000;2213.6;25;28;1;11;28;0;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;7;30000;2511.8;16;28;1;5;28;-2;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;9;30000;1674.6;15;8;1;17;28;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;13;30000;3622.7;15;28;1;1;28;0;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;25;30000;4081.5;15;28;1;1;28;-2;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;26;30000;5003.5;15;28;1;1;28;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;28;30000;2762.1;15;28;1;2;28;1;0;0;1;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;32;30000;2670.1;15;28;1;18;28;1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;26;45;30000;3675.4;16;28;1;1;28;-1;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;4;30000;2205.4;50;28;1;1;28;-1;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;5;30000;2416.0;44;28;1;1;28;-1;0;0;1;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;7;30000;3013.5;30;28;1;1;28;-2;0;0;1;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;9;30000;3436.1;31;28;1;1;28;-1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;13;30000;3775.2;15;28;1;1;28;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;14;30000;4124.3;17;28;1;1;28;0;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;25;30000;4633.3;15;28;1;1;28;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;26;30000;5068.3;15;28;1;1;28;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;28;30000;1857.8;7;8;1;7;1;0;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;32;30000;4425.6;15;28;1;1;28;-2;-2;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;28;45;30000;2337.0;5;28;1;6;28;-1;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;4;30000;2069.8;30;8;1;18;32;0;0;0;0;0;1;0;1;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;5;30000;1888.7;59;8;1;18;32;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;7;30000;2012.1;59;8;1;18;32;-1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;9;30000;1992.7;59;8;1;24;32;0;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;13;30000;4174.5;15;28;1;1;32;0;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;25;30000;3805.4;15;28;1;17;32;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;26;30000;5803.1;16;28;1;1;32;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;28;30000;3370.3;15;28;1;2;32;-2;0;0;1;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;32;30000;3276.2;15;28;1;26;32;1;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;32;45;30000;4405.9;5;28;1;1;32;0;1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;4;30000;1657.1;26;8;1;2;45;0;0;0;0;0;1;0;0;2;0;0
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;5;30000;1643.8;24;8;1;27;45;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;7;30000;1852.4;19;8;1;10;45;-2;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;9;30000;1836.6;16;8;1;4;45;1;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;13;30000;4110.4;30;28;1;1;45;0;1;0;0;0;1;0;2;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;25;30000;4198.0;30;28;1;1;45;0;1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;26;30000;4969.9;31;28;1;1;45;-2;0;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;28;30000;1880.6;14;8;1;23;45;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;32;30000;1825.9;6;16;1;13;45;1;-1;0;0;0;1;0;2;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;28;45;45;30000;2252.9;10;28;1;6;45;-1;-1;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;14;14;30000;3226.5;15;29;1;1;29;1;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;14;16;30000;2161.1;15;29;1;9;29;0;0;0;0;0;1;0;0;2;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;14;29;30000;1743.3;30;8;1;15;29;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;14;32;30000;1642.5;15;8;1;4;29;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;16;14;30000;3590.7;15;29;1;1;29;-2;0;0;0;0;1;0;0;0;0;1
Intel(R) Data Center GPU Max 1550 [0x0bd5];3;29;16;16;30000;2088.1;30;8;1;10;29;-1;0;0;0;0;1;0;2;2;0;1
